h10 s; h10 e; h10 mid; h9 s; h9 e; h9 mid; h8 s; h8 e; h8 mid; N; b; aH; aN; tau ; Ro;  'PO PICHKAM'; 'Rm = myresult.Ro + myresult.aH * dH[i] + myresult.b * F;'
76,373329;73,706665;75,039997;103,039993;103,039993;103,039993;103,039993;103,039993;103,039993;2377,185547;-1,34164434799932;0,00130256738948377;-0,000564383520542801;3;0,000743316006089738;0,000892662
Time; Current; React; pdH; F
15904525,9604;1;0;-0,200242718035105 ; 0
15904525,9934;0,999982499213559;-1,7385837989714E-05;-0,400485436070209 ; -9,59023608149809E-08
15904526,0264;0,999458500169709;-0,00053800138706328;-0,600121359017552 ; -3,15776334749148E-06
15904526,0593;0,998655102931832;-0,00133073099983005;-0,800364077052657 ; -1,34185618684679E-05
15904526,0923;0,99830570198504;-0,00166197413087632;-1 ; -2,98992437447116E-05
15904526,1252;0,997764304334588;-0,00218131125900589;-1,2002427180351 ; -5,10102697200741E-05
15904526,1582;0,997537204009207;-0,0023812154795948;-1,40048543607021 ; -7,61546032769386E-05
15904526,1912;0,997275204421782;-0,0026142581238453;-1,60012135901755 ; -0,000103699523141727
15904526,2241;0,997257703635341;-0,00260105387317822;-1,80036407705266 ; -0,000132382780581276
15904526,2571;0,997205303717856;-0,00262360294039232;-2 ; -0,000161221653170185
15904526,29;0,997030705489799;-0,00276879511512607;-2 ; -0,000190898197937729
15904526,323;0,997205303717856;-0,00256391052607241;-2 ; -0,000220336301687475
15904526,356;0,997345104994708;-0,00239719441809294;-2 ; -0,000247732986624832
15904526,3889;0,997414903387796;-0,00230321246139664;-2 ; -0,000273605973177394
15904526,4219;0,997449904829678;-0,00224560524837414;-2 ; -0,000298701232241659
15904526,4548;0,997589603926692;-0,00208474111922885;-2 ; -0,000322493403411261
15904526,4878;0,997467303305281;-0,00218774476394712;-2 ; -0,000346004670226982
15904526,5208;0,997414903387796;-0,00221996480566822;-2 ; -0,00037021361696272
15904526,5537;0,997519703222766;-0,00209524401797601;-2 ; -0,000393798238991387
15904526,5867;0,997624503057736;-0,0019724052087815;-2 ; -0,000416049659787206
15904526,6196;0,997711904417103;-0,0018688205268611;-2 ; -0,000436943361695015
15904526,6526;0,997746803679147;-0,00181909080971621;-2 ; -0,000457003206760564
15904526,6855;0,997904003431601;-0,00164821446371666;-2 ; -0,000475735003341643
15904526,7185;0,997938902562645;-0,00160158912009067;-2 ; -0,000493268969727068
15904526,7515;0,997956403349086;-0,00157295751594511;-2 ; -0,000510324673637713
15904526,7844;0,998008803266571;-0,0015099625566326;-2 ; -0,000526761412086085
15904526,8174;0,998061203184056;-0,00144777253769224;-2 ; -0,000542494780454166
15904526,8503;0,998008803266571;-0,00149087876120446;-2 ; -0,000558010179217658
15904526,8833;0,997956403349086;-0,00153338661041014;-2 ; -0,000573975987107958
15904526,9163;0,997956403349086;-0,00152311083991763;-2 ; -0,000590053227389311
15904526,9492;0,998043702397615;-0,00142599212075467;-2 ; -0,000605429720332839
15904526,9822;0,998061203184056;-0,00139969665435657;-2,33282751729686 ; -0,000620111935933345
15904527,0151;0,997746803679147;-0,00170467352538517;-2,66666666666667 ; -0,000636212177384183
15904527,0481;0,996768706033374;-0,00266867140496774;-3,00050581603648 ; -0,000659261399221229
15904527,0811;0,996366905038096;-0,00304558955261358;-3,33333333333333 ; -0,000689600543047365
15904527,114;0,995947705698217;-0,00343595948643172;-3,66717248270314 ; -0,000723994736680647
15904527,147;0,995685706110792;-0,0036647011333919;-4 ; -0,00076184113444161
15904527,1799;0,995738106028277;-0,00357654845209132;-4 ; -0,000800300576865646
15904527,2129;0,995842905863247;-0,0034377218519035;-4 ; -0,000837595151969185
15904527,2458;0,995947705698217;-0,0033014625850909;-4 ; -0,000873227546646871
15904527,2788;0,995947705698217;-0,00327232199688199;-4 ; -0,000908005650515143
15904527,3118;0,995860406649688;-0,00333140556727685;-4 ; -0,000942881680688766
15904527,3447;0,995860406649688;-0,00330288676712542;-4 ; -0,000977747422072834
15904527,3777;0,995842905863247;-0,00329260132820153;-4 ; -0,00101243303725742
15904527,4106;0,995773107601159;-0,00333527862808936;-4 ; -0,00104711240786596
15904527,4436;0,995703206897233;-0,00337780882296745;-4 ; -0,00108228136438303
15904527,4766;0,995406308178765;-0,0036474951585499;-4 ; -0,0011190741983994
15904527,5095;0,995318906688397;-0,00370442497578716;-4 ; -0,00115744849546102
15904527,5425;0,99535390826128;-0,00363836669144701;-4 ; -0,00119580438251487
15904527,5754;0,995301508343795;-0,00366124916228738;-4 ; -0,00123372208977533
15904527,6084;0,995126807804899;-0,00380669130515954;-4 ; -0,00127258304223395
15904527,6414;0,995091908673855;-0,00381058506468746;-4 ; -0,00131216394574467
15904527,6743;0,995109307018457;-0,00376253379374702;-4 ; -0,00135128878074564
15904527,7073;0,99514430859134;-0,00369776930990162;-4 ; -0,00138981707107336
15904527,7402;0,995004507183487;-0,00380944957730089;-4 ; -0,00142838228604169
15904527,7732;0,994952107266003;-0,00383234569789126;-4 ; -0,00146769262632478
