рюс "онданп"
0,00056086492319162	0,000632150979268518	4
0,000999117404392873	0,000796078017495998	3
0,000870731480418335	0,000845074226705296	3
0,00116088563994082	0,000923371980757112	3
0,00129493608279911	0,00102635706118664	3
0,00141669915516388	0,00115963569018597	3
0,001527373744664	0,00122076336907722	3
0,00198974988152998	0,00140609151068829	3
0,00175907510259358	0,00144746402156473	3
0,00221886570705551	0,00145221708305975	4
0,00219140757244093	0,00176291621274683	3
0,0025469795197708	0,00186967558215008	3
0,00266005073318027	0,00195935265561694	3
0,00274625618441232	0,00204077518857548	3
0,00297361632304013	0,00218650034945349	3
0,00341284680969845	0,00242188659753458	3
0,00372455175150836	0,00247638910434175	3
0,0035486301009468	0,00245673511749899	3
0,00352702566225994	0,00246696992786637	3
0,00326976110945739	0,00252038383398664	4
0,00326692180246407	0,00248089868072657	3
0,00290784777370014	0,00230649037317069	4
0,00306735790462666	0,00218761149374602	4
0,00234419114613897	0,00168821062455233	4
0,00155509597178853	0,00125461522220996	4
